168	2087.0	1701.0	0	0
169	2118.0	2607.0	0	0
170	2150.0	2544.0	0	0
171	2189.0	1536.0	0	0
172	2220.0	1520.0	0	0
173	2220.0	1961.0	0	0
174	2228.0	2063.0	0	0
175	2244.0	1473.0	0	0
176	2276.0	1646.0	0	0
177	2276.0	1827.0	0	0
178	2276.0	1985.0	0	0
179	2315.0	1985.0	0	0
180	2315.0	1827.0	0	0
181	2315.0	1646.0	0	0
182	2331.0	1473.0	0	0
183	2346.0	1646.0	0	0
184	2346.0	1827.0	0	0
185	2346.0	1985.0	0	0
186	2362.0	1473.0	0	0
187	2402.0	1488.0	0	0
188	2402.0	1551.0	0	0
189	2480.0	1473.0	0	0
190	2496.0	1701.0	0	0
191	2528.0	2607.0	0	0
192	2559.0	2544.0	0	0
193	2630.0	1961.0	0	0
194	2638.0	2063.0	0	0
195	2756.0	1400.0	0	0
196	2787.0	1400.0	0	0
197	2803.0	1701.0	0	0
198	2835.0	2607.0	0	0
199	2866.0	2544.0	0	0
200	2906.0	1400.0	0	0
201	2937.0	1400.0	0	0
202	2937.0	1961.0	0	0
203	2945.0	2063.0	0	0
204	3016.0	2607.0	0	0
205	3055.0	1400.0	0	0
206	3087.0	1400.0	0	0
207	606.0	1551.0	0	0
208	1165.0	1701.0	0	0
209	1780.0	1701.0	0	0
210	63.0	2733.0	0	0
211	94.0	2733.0	0	0
212	142.0	3032.0	0	0
213	173.0	3938.0	0	0
214	205.0	3875.0	0	0
215	213.0	2731.0	0	0
216	244.0	2731.0	0	0
217	276.0	3292.0	0	0
218	283.0	3394.0	0	0
219	362.0	2731.0	0	0
220	394.0	2731.0	0	0
221	449.0	3032.0	0	0
222	480.0	3938.0	0	0
223	512.0	3875.0	0	0
224	528.0	2819.0	0	0
225	583.0	3292.0	0	0
226	591.0	3394.0	0	0
227	638.0	3316.0	0	0
228	638.0	3158.0	0	0
229	638.0	2976.0	0	0
230	638.0	2804.0	0	0
231	669.0	2804.0	0	0
232	677.0	2977.0	0	0
233	677.0	3158.0	0	0
234	677.0	3316.0	0	0
235	709.0	3316.0	0	0
236	709.0	3158.0	0	0
237	709.0	2977.0	0	0
238	701.0	2804.0	0	0
239	764.0	2882.0	0	0
240	811.0	2851.0	0	0
241	843.0	2835.0	0	0
242	858.0	3032.0	0	0
243	890.0	3938.0	0	0
244	921.0	3875.0	0	0
245	992.0	3292.0	0	0
246	1000.0	3394.0	0	0
247	1197.0	3938.0	0	0
248	1228.0	3875.0	0	0
249	1276.0	2867.0	0	0
250	1299.0	3292.0	0	0
251	1307.0	3394.0	0	0
252	1362.0	3316.0	0	0
253	1362.0	3158.0	0	0
254	1362.0	2953.0	0	0
255	1425.0	3316.0	0	0
256	1425.0	3158.0	0	0
257	1425.0	2953.0	0	0
258	1417.0	2835.0	0	0
259	1488.0	2953.0	0	0
260	1488.0	3158.0	0	0
261	1488.0	3316.0	0	0
262	1551.0	3316.0	0	0
263	1551.0	3158.0	0	0
264	1551.0	2953.0	0	0
265	1614.0	2953.0	0	0
266	1614.0	3158.0	0	0
267	1614.0	3316.0	0	0
268	1732.0	2851.0	0	0
269	1811.0	3938.0	0	0
270	1843.0	3875.0	0	0
271	1913.0	3292.0	0	0
272	1921.0	3394.0	0	0
273	2087.0	3032.0	0	0
274	2118.0	3938.0	0	0
275	2150.0	3875.0	0	0
276	2189.0	2867.0	0	0
277	2220.0	2851.0	0	0
278	2220.0	3292.0	0	0
279	2228.0	3394.0	0	0
280	2244.0	2804.0	0	0
281	2276.0	2977.0	0	0
282	2276.0	3158.0	0	0
283	2276.0	3316.0	0	0
284	2315.0	3316.0	0	0
285	2315.0	3158.0	0	0
286	2315.0	2977.0	0	0
287	2331.0	2804.0	0	0
288	2346.0	2977.0	0	0
289	2346.0	3158.0	0	0
290	2346.0	3316.0	0	0
291	2362.0	2804.0	0	0
292	2402.0	2819.0	0	0
293	2402.0	2882.0	0	0
294	2480.0	2804.0	0	0
295	2496.0	3032.0	0	0
296	2528.0	3938.0	0	0
297	2559.0	3875.0	0	0
298	2630.0	3292.0	0	0
299	2638.0	3394.0	0	0
300	2756.0	2731.0	0	0
301	2787.0	2731.0	0	0
302	2803.0	3032.0	0	0
303	2835.0	3938.0	0	0
304	2866.0	3875.0	0	0
305	2906.0	2731.0	0	0
306	2937.0	2731.0	0	0
307	2937.0	3292.0	0	0
308	2945.0	3394.0	0	0
309	3016.0	3938.0	0	0
310	3055.0	2731.0	0	0
311	3087.0	2731.0	0	0
312	606.0	2882.0	0	0
313	1165.0	3032.0	0	0
314	1780.0	3032.0	0	0
315	1417.0	-79.0	0	0
316	1496.0	-79.0	0	0
317	1693.0	4055.0	0	0
1551.0	496.0	1614.0	496.0	63.0
1551.0	1985.0	1614.0	1985.0	63.0
1551.0	3316.0	1614.0	3316.0	63.0
2630.0	1961.0	2638.0	2063.0	102.0
2630.0	3292.0	2638.0	3394.0	102.0
2346.0	1985.0	2228.0	2063.0	141.0
2346.0	3316.0	2228.0	3394.0	141.0
709.0	654.0	638.0	496.0	173.0
2346.0	496.0	2220.0	630.0	184.0
449.0	370.0	638.0	496.0	227.0
1307.0	2063.0	1551.0	1985.0	256.0
1307.0	3394.0	1551.0	3316.0	256.0
512.0	1213.0	528.0	1488.0	275.0
512.0	2544.0	528.0	2819.0	275.0
1299.0	630.0	1551.0	496.0	285.0
2346.0	1985.0	2630.0	1961.0	285.0
2346.0	3316.0	2630.0	3292.0	285.0
709.0	1985.0	1000.0	2063.0	301.0
1913.0	630.0	2220.0	630.0	307.0
1000.0	2063.0	1307.0	2063.0	307.0
1921.0	2063.0	2228.0	2063.0	307.0
1000.0	3394.0	1307.0	3394.0	307.0
1921.0	3394.0	2228.0	3394.0	307.0
2630.0	630.0	2803.0	370.0	312.0
2346.0	496.0	2630.0	630.0	314.0
1614.0	1985.0	1921.0	2063.0	317.0
1614.0	3316.0	1921.0	3394.0	317.0
1614.0	496.0	1913.0	630.0	328.0
528.0	2819.0	638.0	3158.0	356.0
283.0	3394.0	638.0	3158.0	426.0
638.0	3158.0	1000.0	3394.0	432.0
528.0	1488.0	709.0	1985.0	529.0
709.0	654.0	1299.0	630.0	590.0
512.0	1213.0	709.0	654.0	593.0
512.0	2544.0	709.0	1985.0	593.0
10119.0	0	0	0	0
